210,259,1
210,131,1
210,2055,1
210,6,1
210,1426,1
210,1427,1
210,2591,1
210,294,1
210,816,1
210,1727,1
210,1984,1
210,2755,1
210,2001,1
210,215,1
210,485,1
210,1132,1
210,748,1
210,1264,1
210,758,1
210,630,1
210,2557,1
210,100,0
210,1187,0
210,333,0
210,1494,0
210,678,0
210,958,0
210,2181,0
210,1749,0
210,912,0
210,1366,0
210,1022,0
210,171,0
210,56,0
210,2587,0
210,1883,0
210,687,0
210,967,0
212,428,0
213,2563,1
213,1156,1
213,1546,1
213,913,1
213,2206,1
213,1069,1
213,2093,1
213,1079,1
213,2743,1
213,1855,1
213,1872,1
213,1240,1
213,2151,1
213,2407,1
213,2030,1
213,1395,1
213,1275,1
213,255,1
213,1959,0
213,462,0
213,956,0
213,1762,0
213,815,0
213,2061,0
213,2495,0
213,2580,0
213,1453,0
213,1723,0
214,115,1
214,1653,1
214,1375,1
214,411,0
214,2660,0
214,1556,0
216,1568,1
216,294,1
216,1139,0
216,1457,0
217,1432,0
217,353,0
218,2288,1
218,207,1
219,382,1
220,2308,1
220,2568,1
220,652,1
220,1804,1
220,2711,1
220,1051,1
220,283,1
220,947,1
220,1339,1
220,2376,1
220,842,1
220,972,1
220,870,1
220,875,1
220,235,1
220,1526,1
220,1787,0
220,353,0
220,1325,0
220,257,0
220,1161,0
220,1609,0
220,982,0
220,2321,0
220,2405,0
220,2768,0
220,1417,0
220,2249,0
220,806,0
220,531,0
220,1323,0
220,1747,0
221,686,1
221,1054,0
221,2641,0
222,1449,1
222,802,0
223,609,1
223,125,1
223,917,1
223,2787,0
223,352,0
224,1829,0
225,682,1
225,2511,0
226,948,1
226,615,1
226,2727,1
226,2012,0
227,1725,1
227,438,0
228,1497,0
229,1498,1
229,1634,1
229,56,0
229,219,0
230,155,1
230,2726,1
230,606,0
230,2642,0
231,2181,1
231,1446,0
232,2050,1
232,1039,1
232,1552,1
232,1043,1
232,2581,1
232,2070,1
232,2073,1
232,1051,1
232,2594,1
232,2083,1
232,1069,1
232,2045,1
232,568,1
232,2105,1
232,1098,1
232,1611,1
232,596,1
232,2137,1
232,1119,1
232,1130,1
232,2154,1
232,632,1
232,2174,1
232,1669,1
232,2700,1
232,1680,1
232,2193,1
232,148,1
232,1180,1
232,1697,1
232,1188,1
232,1194,1
232,2731,1
232,179,1
232,698,1
232,2747,1
232,1725,1
232,1727,1
232,704,1
232,195,1
232,2245,1
232,1225,1
232,1744,1
232,2265,1
232,1246,1
232,1764,1
232,2283,1
232,1773,1
232,242,1
232,757,1
232,2304,1
232,2307,1
232,1283,1
232,773,1
232,796,1
232,1821,1
232,797,1
232,285,1
232,1333,1
232,1845,1
232,824,1
232,843,1
232,1870,1
232,336,1
232,355,1
232,2405,1
232,360,1
232,2413,1
232,366,1
232,1905,1
232,2421,1
232,886,1
232,2423,1
232,2426,1
232,1920,1
232,390,1
232,2439,1
232,1421,1
232,397,1
232,2448,1
232,914,1
232,411,1
232,1958,1
232,1459,1
232,437,1
232,1984,1
232,975,1
232,987,1
232,2017,1
232,994,1
232,2023,1
232,2537,1
232,2544,1
232,2034,1
232,2550,1
232,508,1
232,147,0
232,190,0
232,2319,0
232,2536,0
232,1432,0
232,1635,0
232,2559,0
232,618,0
232,1374,0
232,2118,0
232,810,0
232,1861,0
232,330,0
232,1976,0
232,2228,0
232,652,0
232,1948,0
232,2089,0
232,2093,0
232,564,0
232,2256,0
232,1149,0
232,212,0
232,281,0
232,377,0
232,1925,0
232,893,0
232,2655,0
232,941,0
232,1415,0
232,1709,0
232,275,0
232,2363,0
232,584,0
232,71,0
232,726,0
232,2610,0
232,235,0
232,977,0
232,872,0
232,2072,0
232,1309,0
232,1790,0
232,431,0
232,945,0
232,57,0
232,74,0
232,1122,0
232,1257,0
232,1429,0
232,2321,0
232,2775,0
232,254,0
232,2005,0
232,2711,0
232,1583,0
232,2369,0
232,235,0
232,414,0
232,2506,0
232,1918,0
232,1449,0
232,1653,0
232,809,0
232,917,0
232,562,0
232,1513,0
232,42,0
232,286,0
232,794,0
232,1651,0
232,226,0
232,244,0
232,423,0
232,149,0
232,93,0
232,1741,0
232,789,0
232,275,0
232,206,0
232,296,0
232,1938,0
232,427,0
232,2151,0
232,2115,0
232,1462,0
232,805,0
232,1759,0
232,1988,0
232,2197,0
232,1131,0
233,1681,1
233,2318,0
234,1855,1
234,2395,0
235,1026,1
235,1411,1
235,2051,1
235,643,1
235,2444,1
235,2317,1
235,531,1
235,2325,1
235,1943,1
235,1057,1
235,1571,1
235,931,1
235,1832,1
235,2091,1
235,1707,1
235,2097,1
235,2227,1
235,822,1
235,1979,1
235,1218,1
235,1367,1
235,1629,1
235,1892,1
235,1387,1
235,371,1
235,1912,1
235,2681,1
235,2622,0
235,2129,0
235,2551,0
235,199,0
235,2004,0
235,202,0
235,253,0
235,2196,0
235,725,0
235,945,0
235,479,0
235,1977,0
235,1272,0
235,821,0
235,2398,0
235,218,0
235,726,0
