2797	2048
2793	1033
2793	1271
2793	2619
2797	1656
2797	207
2797	704
2797	2170
2792	285
2793	1320
2797	2058
2797	1271
2797	517
2797	1101
2797	1569
2797	1412
2797	896
2797	1899
2797	2596
2797	2666
2797	294
2797	989
2793	115
2797	683
2797	1569
2797	489
2797	352
2797	2252
2058	2792
2466	2792
2058	2792
144	2792
667	2792
948	2792
858	2792
2466	2792
2785	2792
1926	2792
1458	2792
1458	2792
2575	2792
758	2792
1458	2792
1728	2792
1458	2792
2741	2792
285	2792
719	2792
2785	2792
2091	2792
1742	2792
1985	2792
2466	2792
2091	2792
2260	2792
864	2792
1896	2792
1611	2792
2785	2792
1742	2792
1789	2792
2319	2792
2507	2792
686	2792
1385	2792
1611	2792
2675	2792
864	2792
2319	2792
943	2792
1742	2792
1985	2792
2058	2792
2632	2792
1930	2792
2395	2792
1566	2792
1611	2793
1611	2793
1458	2792
1566	2792
962	2792
1611	2792
943	2793
970	2792
2224	2792
1985	2793
615	2793
1568	2792
672	2793
1320	2792
10	2792
1045	2793
2785	2793
1183	2793
1840	2793
1985	2792
1566	2793
1458	2793
1840	2793
672	2793
943	2792
1045	2792
501	2792
1568	2792
1840	2793
1840	2793
2755	2793
1131	2793
1840	2793
1566	2793
206	2793
1840	2793
382	2793
177	2792
943	2793
1852	2792
2224	2792
1320	2793
1852	2793
1183	2793
2704	2793
993	2793
2494	2793
2224	2793
382	2793
1427	2793
1206	2793
1427	2793
2224	2793
2091	2793
1611	2793
2466	2793
1427	2793
1427	2793
2133	2792
501	2793
478	2793
224	2793
1930	2793
1455	2793
1567	2793
664	2793
993	2793
478	2792
1427	2793
2133	2793
2575	2793
2731	2793
672	2792
2307	2792
2557	2793
1035	2793
2557	2792
943	2793
1455	2793
2764	2793
2575	2793
2557	2793
609	2793
52	2793
1427	2793
2557	2793
2557	2793
1568	2793
609	2793
2307	2793
2764	2793
382	2793
1427	2793
1427	2793
306	2793
1271	2793
1896	2793
1567	2793
1568	2793
1271	2793
2794	2793
2795	2793
758	2792
1825	2792
1449	2793
2760	2793
1321	2793
1321	2793
2557	2793
1321	2793
2466	2793
1321	2793
2704	2793
1840	2793
206	2793
1320	2793
1320	2793
206	2793
1035	2793
2785	2793
2241	2793
470	2793
2557	2793
904	2793
2241	2793
2241	2793
904	2793
672	2793
1427	2793
948	2793
1725	2792
382	2793
1321	2793
1035	2793
1725	2793
2507	2793
1896	2793
1725	2793
1725	2793
2675	2793
1427	2793
2468	2793
1104	2793
45	2793
1819	2793
1770	2793
1819	2793
45	2792
1559	2793
2466	2793
704	2793
1566	2793
1035	2793
1742	2793
1300	2793
2288	2792
45	2793
704	2793
704	2793
1770	2793
2722	2793
704	2792
1013	2793
1938	2793
501	2793
1611	2793
1840	2793
704	2793
748	2793
1819	2793
1611	2793
1725	2793
1300	2793
1770	2793
1889	2793
1069	2793
682	2793
1855	2793
294	2793
294	2793
354	2793
470	2793
294	2792
1013	2793
989	2793
2215	2793
2380	2793
294	2793
1013	2793
758	2793
2744	2793
1634	2793
2466	2793
63	2793
294	2793
970	2793
294	2793
1855	2793
63	2793
1971	2793
2158	2793
1819	2793
2796	2793
989	2793
2215	2793
1114	2793
1634	2793
989	2793
2367	2793
773	2793
2215	2793
989	2793
1498	2793
2367	2793
1725	2793
10	2793
63	2793
1180	2793
1634	2793
896	2793
683	2793
1168	2793
1168	2793
2367	2793
2557	2793
382	2793
2394	2793
501	2793
2055	2793
1264	2793
1286	2793
1819	2793
758	2793
294	2793
704	2793
1855	2793
1653	2793
1375	2793
1108	2793
115	2793
1889	2793
294	2793
1568	2793
1966	2793
2288	2793
45	2793
382	2793
652	2793
2307	2793
1385	2793
1449	2792
2727	2793
686	2793
2319	2793
2507	2793
501	2793
1896	2793
682	2793
2727	2792
1725	2793
2557	2793
1634	2793
1498	2793
2726	2792
2181	2792
1069	2793
2307	2793
1681	2793
1855	2793
1026	2792
682	2797
2675	2797
896	2797
115	2793
2726	2793
789	2793
2091	2797
947	2797
2013	2792
2557	2797
522	2797
2224	2793
2051	2797
2158	2797
522	2797
1894	2797
1855	2797
800	2797
1825	2793
758	2793
2675	2793
2051	2797
704	2797
2024	2793
522	2797
2051	2797
2367	2797
2727	2797
1480	2797
2158	2797
2051	2793
1889	2797
2215	2792
2307	2797
2466	2797
2051	2797
2727	2797
2051	2797
531	2797
2727	2797
1994	2797
63	2797
2367	2793
2596	2793
1019	2797
1033	2797
1770	2797
125	2793
917	2793
2731	2797
2051	2793
943	2793
2747	2793
63	2797
1387	2797
2675	2793
1387	2797
2420	2797
1069	2793
2612	2797
501	2797
686	2797
2051	2793
704	2797
2051	2797
664	2792
1142	2797
2596	2793
2367	2793
1634	2793
1694	2797
2561	2797
63	2797
2158	2797
2596	2797
115	2797
2726	2797
2184	2797
609	2793
1271	2797
1057	2793
917	2797
1057	2793
1894	2797
522	2797
2215	2793
2754	2797
2046	2797
1019	2797
1033	2797
198	2797
2415	2797
1694	2793
800	2793
2561	2793
664	2793
2557	2793
1527	2793
2340	2792
1320	2797
943	2797
1646	2792
1223	2792
1580	2792
1180	2792
989	2792
1168	2792
683	2792
2666	2797
1711	2797
2605	2797
2763	2797
2415	2797
2596	2797
2666	2793
1902	2797
2589	2797
1387	2797
698	2797
1899	2797
20	2797
1793	2797
2415	2797
1	2797
2589	2797
1330	2797
2395	2797
826	2797
2329	2797
31	2797
1386	2797
31	2792
2637	2797
2637	2797
20	2797
2632	2797
1892	2793
2243	2793
1899	2797
2508	2797
1892	2793
2612	2797
1773	2797
1892	2797
1773	2793
1839	2793
2329	2797
1855	2797
31	2792
1611	2797
31	2797
2624	2797
1405	2797
1724	2797
1679	2797
2763	2797
2103	2797
2561	2797
1892	2797
1773	2793
501	2793
2407	2793
1773	2797
400	2793
8	2797
1018	2797
896	2797
2796	2797
2215	2793
677	2793
320	2797
1330	2797
1892	2797
1892	2793
1985	2793
1033	2793
2046	2793
1012	2797
1216	2797
1773	2797
1611	2797
1216	2797
677	2797
802	2797
1057	2797
2727	2797
1412	2793
1412	2797
638	2793
802	2793
1793	2793
1819	2793
1396	2797
1892	2797
1668	2793
2592	2797
2419	2792
1985	2792
819	2793
62	2793
690	2793
812	2793
1748	2793
1396	2797
1244	2797
1801	2793
1773	2797
812	2797
2123	2797
748	2797
2466	2797
1611	2793
1773	2793
1320	2797
1121	2797
31	2797
2561	2793
2416	2792
989	2797
1607	2797
1611	2797
133	2797
1330	2797
11	2792
943	2797
11	2797
1353	2797
2642	2793
266	2793
1574	2793
1773	2797
517	2797
1892	2797
294	2797
517	2797
2754	2797
1019	2797
2046	2797
198	2797
1531	2797
1985	2797
2307	2797
672	2797
2436	2797
2123	2797
2407	2797
1052	2792
2436	2797
2743	2797
1346	2797
518	2793
936	2797
830	2797
298	2792
1773	2793
802	2793
664	2793
197	2792
2606	2792
1985	2792
496	2797
1773	2797
1892	2797
415	2793
1773	2797
2436	2797
11	2797
2407	2797
1896	2793
1185	2797
1770	2797
830	2797
1611	2797
1306	2797
478	2793
400	2797
2340	2797
9	2797
1718	2792
294	2797
905	2797
1569	2797
1894	2793
2391	2793
415	2793
1607	2797
2584	2797
2407	2793
1877	2797
1933	2797
1656	2797
1271	2797
1568	2797
494	2797
2563	2792
2093	2797
398	2797
748	2797
1933	2793
1892	2793
472	2797
207	2797
977	2797
207	2797
31	2797
2606	2793
398	2797
2073	2793
1511	2793
2277	2793
451	2797
124	2797
2277	2793
1958	2797
2241	2797
1877	2797
207	2797
903	2797
1527	2797
903	2797
1744	2797
1194	2797
1958	2797
994	2797
994	2797
1271	2797
2320	2792
2743	2793
1018	2793
1897	2797
2390	2797
63	2797
2218	2797
1611	2797
2675	2797
207	2797
79	2797
1773	2797
2544	2797
2466	2797
1870	2797
207	2797
1105	2792
2289	2797
81	2797
517	2797
2494	2792
1945	2792
2229	2792
2053	2792
1611	2792
1607	2792
47	2792
177	2792
2170	2792
11	2797
496	2797
830	2797
207	2793
2612	2793
830	2797
1200	2797
1669	2793
1511	2793
2073	2793
207	2797
1321	2797
994	2797
1845	2797
207	2797
496	2793
1933	2797
994	2793
141	2793
1201	2792
2466	2797
1717	2797
1840	2793
830	2797
2053	2797
2024	2797
1896	2797
2320	2797
346	2797
97	2797
1385	2797
2507	2797
2130	2797
2170	2797
133	2797
1330	2797
4	2797
88	2793
1330	2793
758	2797
1568	2797
1725	2797
2158	2797
88	2797
494	2797
1809	2793
2785	2793
1320	2793
520	2793
994	2797
1845	2797
698	2797
398	2797
1201	2797
2595	2797
493	2797
2561	2797
4	2797
133	2797
677	2797
2507	2797
1852	2797
2619	2797
1412	2797
994	2797
1569	2793
477	2793
79	2797
2390	2797
1897	2797
1540	2797
207	2797
1801	2793
1216	2793
115	2793
1877	2797
320	2792
10	2792
1296	2793
88	2793
2229	2793
294	2793
494	2793
1129	2797
812	2797
2016	2793
62	2797
682	2797
1967	2793
858	2793
830	2797
47	2793
625	2793
2047	2797
1892	2793
1892	2797
2215	2797
1611	2793
989	2797
1892	2797
11	2797
494	2793
994	2793
2632	2797
2170	2797
1686	2797
1877	2793
1892	2797
1360	2793
1930	2797
2048	2797
1033	2793
1271	2793
2619	2793
1656	2797
207	2797
704	2797
2170	2797
285	2792
1320	2793
2058	2797
1271	2797
517	2797
1101	2797
1569	2797
1412	2797
896	2797
1899	2797
2596	2797
2666	2797
294	2797
989	2797
115	2793
683	2797
1569	2797
489	2797
352	2797
2252	2797
2792	2466
2792	853
2792	1099
2792	1028
2792	109
2792	1743
2792	499
2792	2202
2792	1262
2792	2276
2792	2387
2792	438
2792	76
2792	571
2792	2616
2792	1024
2792	2245
2792	1557
2792	784
2792	755
2792	915
2792	2001
2792	859
2792	2590
2792	571
2792	884
2792	1602
2792	368
2792	263
2792	2472
2792	667
2792	1743
2792	667
2792	785
2792	2245
2792	667
2792	2643
2792	211
2792	6
2792	1530
2792	615
2792	667
2792	2304
2792	2175
2792	2758
2792	2058
2792	948
2792	2058
2792	499
2792	667
2792	615
2792	948
2792	1776
2792	2188
